id,trial,view.angle,view.dist,fishtank,start.angle,hinge.length,hinge.z.pos,hinge.angle,response
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,103.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,103.000000,acute,
